"","L4","Vip","Lamp5","L5 NP","Sst","L5 IT","Oligo","L6 PT","L6 IT","Sncg","Pvalb","L2/3 IT","Astro","L5 PT","L6b","Endo","Peri","Meis2","Macrophage","CR","VLMC","SMC"
"2021",0.141664197233942,0,0,0,0,0.231140337983167,0,0,0,0.127614785855943,0.225536790921298,0,0,0,0,0,0,0,0,0,0,0
"2022",0,0.137489360683864,0,0,0,0,0,0.203940822708653,0.132380048665664,0,0,0.125845181605957,0,0,0,0,0,0,0,0,0,0
"2023",0,0,0,0,0.134401137329187,0,0,0.21474306484536,0,0,0,0.166214912164085,0,0,0,0,0,0,0,0,0,0.128152850235148
"2024",0,0,0,0,0,0.353849665525735,0,0,0,0,0,0,0.126218315261508,0.232396481995501,0,0,0,0,0,0,0,0
"2025",0.221130584317433,0,0,0,0,0,0,0,0,0,0,0.144778292692393,0,0.12668430548749,0.145862478969265,0,0,0,0,0,0,0
"2026",0,0.213389730947674,0,0,0,0,0,0,0,0,0,0.337846774564089,0,0.126350927379185,0,0,0,0,0,0,0,0
"2027",0.144061012281625,0,0,0,0,0,0,0,0,0,0.197745870063222,0.220744609343823,0.126478053666953,0,0,0,0,0,0,0,0,0
"2028",0.167518973977322,0,0,0,0,0.219111313255793,0,0,0,0,0,0,0,0.159565137439492,0,0,0,0,0,0,0,0.129846159865238
"2029",0,0.143040229762801,0,0,0,0,0,0,0,0,0,0.38359455794793,0,0,0,0,0,0,0,0,0.12817065598862,0
"2030",0,0,0,0,0,0.198625721145615,0,0.337679100366754,0,0.125702336546931,0,0,0,0,0,0,0,0,0,0,0,0
"2031",0,0,0,0.132380048665664,0,0.224997367005143,0,0,0,0,0,0,0,0.176748314654478,0,0,0,0,0,0,0.126105696675343,0
"2032",0,0,0.514239741504527,0,0,0.190785466700161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2033",0,0,0,0,0.208433374807288,0,0,0,0,0,0,0.491022225148463,0,0,0,0,0,0,0,0,0,0
"2034",0,0,0,0,0,0.153837123196557,0,0,0,0,0,0.402974061146386,0,0,0,0,0,0,0,0.134029915250312,0,0
"2036",0,0,0,0,0,0,0.170597729548124,0.222747691721353,0,0,0,0.258261684638542,0,0,0,0,0,0,0,0,0,0
"2037",0,0,0,0,0.293838529704287,0,0,0,0,0,0.186105755211474,0,0,0.226410936116335,0,0,0,0,0,0,0,0
"2038",0,0.198433969810518,0.177691466294315,0,0,0,0,0,0,0,0,0,0.132053253128148,0,0,0,0,0,0,0,0.127042988471063,0
"2039",0,0,0,0,0.180411779507022,0.225431342175398,0,0,0,0,0,0.142966995222108,0,0,0,0,0.175448127731605,0,0,0,0,0
"2040",0,0,0.125436693708202,0,0,0,0,0.35625270027935,0,0,0,0,0,0.209871064556184,0,0,0,0,0,0,0,0
"2041",0,0,0,0.19314644331754,0,0,0,0.127088308820769,0,0,0,0,0,0.207673584869342,0,0.126796607446813,0,0,0,0,0,0
"2042",0,0,0,0,0,0.20753853732807,0.308769137355413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127583971058254,0
"2060",0,0,0,0,0.171898456737827,0,0,0,0,0,0,0.350518258286931,0,0.125735719165389,0,0,0,0,0,0,0,0
"2061",0.126223144539558,0,0,0,0,0.369379466438114,0,0,0,0,0,0,0,0.146493172136571,0,0,0,0,0,0,0,0
"2062",0.125705579493656,0,0,0,0,0.190630917033388,0,0,0,0,0,0,0.127285194797903,0,0,0,0,0,0,0,0.214168060510803,0
"2063",0,0,0.130468323574974,0,0,0.144061012281625,0,0,0,0,0,0.222045181971909,0,0,0,0,0,0,0,0,0.126063932563663,0
"2064",0,0,0.156996219875892,0,0,0,0,0,0,0,0,0.126053776150117,0,0.386907657610765,0,0,0,0,0,0,0,0
"2065",0,0,0,0,0,0,0.159017194647775,0.166874227333775,0,0,0,0.208822536796236,0,0.125808117937821,0,0,0,0,0,0,0,0
"2066",0.125597715641998,0,0,0,0.171929551447512,0.142597609876304,0,0,0.206581794439108,0,0,0,0,0,0,0,0,0,0,0,0,0
"2067",0.12567052120902,0,0,0,0,0,0,0,0.325325317066349,0,0,0,0,0.219071131167396,0,0,0,0,0,0,0,0
"2068",0,0,0,0,0,0.125319319523324,0,0,0.189441118107037,0,0,0,0,0,0,0,0,0,0.126992645305877,0,0.192522698024909,0
"2069",0,0,0,0,0,0,0.181118824251205,0.144061012281625,0,0,0,0.184984134307188,0.127092804390215,0,0,0,0,0,0,0,0,0
"2070",0,0,0,0.206697719718339,0,0,0,0,0,0,0,0,0.196080980434845,0,0,0.131402280152881,0,0,0.127285194797903,0,0,0
"2071",0,0,0,0,0,0,0,0,0.161387371727099,0,0,0.494787205696009,0,0,0,0,0,0,0,0,0,0
"2072",0,0,0,0.216152444810386,0,0,0,0,0,0,0,0.40084996748502,0.127607730503416,0,0,0,0,0,0,0,0,0
"2073",0,0,0,0.212118493765009,0,0,0,0,0,0,0,0.519443828533841,0,0,0,0,0,0,0,0,0,0
"2074",0,0,0,0,0,0,0,0,0,0,0,0.358837115009681,0,0.371820416847285,0,0,0,0,0,0,0,0
"2075",0,0,0.125690311518444,0,0,0,0,0.206253211279395,0,0,0,0.127235292837625,0,0.174192087124442,0,0,0,0,0,0,0,0
"2076",0,0,0,0,0,0.144599890109382,0,0,0.146969557447474,0,0.33582753938417,0,0,0,0,0,0,0,0,0,0,0
"2077",0,0,0,0,0,0.399997870544221,0,0,0.125950174119902,0,0,0,0.160429583126319,0,0,0,0,0,0,0,0,0
"2078",0,0.15612940027977,0,0,0,0,0,0,0,0,0,0.492224911371947,0,0,0,0,0,0,0,0,0,0
"2079",0,0,0,0,0.19229951052742,0.361821442486966,0,0,0,0,0,0.126601049377056,0,0,0,0,0,0,0,0,0,0
"2080",0,0,0,0,0,0.168511752436952,0,0,0,0,0,0.397715211783131,0,0,0,0,0,0,0,0,0.126747459724749,0
"2081",0,0,0.127371576790771,0,0,0.419038384566562,0,0.127437541814871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2082",0,0,0,0,0,0.353904203652544,0,0,0,0,0,0.212883758192136,0,0,0,0.127020541617953,0,0,0,0,0,0
"2083",0,0,0,0.194981044947143,0,0.224238963047095,0,0,0,0,0,0.126243884732502,0,0.167305646574526,0,0,0,0,0,0,0,0
"2084",0.181069491322728,0,0,0,0,0,0,0.166214912164085,0.271262467572367,0,0,0,0,0,0,0,0,0,0,0,0,0
"2085",0,0,0,0,0,0,0,0.125596334194244,0,0,0.229643972940976,0.325816550986105,0,0,0,0,0,0,0,0,0,0
"2086",0.196741801937149,0,0,0,0,0,0,0.167090737059804,0.176424266029771,0,0,0.125670608719843,0,0,0,0,0,0,0,0,0,0
"2109",0,0,0,0,0,0,0.248461435365719,0,0,0,0,0.502722277058409,0,0,0,0,0,0,0,0,0,0
"2110",0,0,0,0,0,0,0,0,0.15106032222089,0,0,0.367363450398998,0,0.128214305077564,0,0,0,0,0,0,0,0
"2111",0,0,0,0,0,0,0,0,0,0,0.239971866698384,0.350768461324403,0,0,0,0,0,0,0,0,0.126619582543438,0
"2112",0.125931982436384,0,0,0,0,0.213869479097721,0,0,0,0,0.170071328294755,0,0.12733554079023,0,0,0,0,0,0,0,0,0
"2113",0.316316261805407,0,0,0,0,0,0,0.341092102074613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2114",0,0,0,0,0.135152600943076,0,0,0,0,0,0,0,0.12586792439941,0.167305646574526,0,0,0,0,0,0,0,0.191562463375249
"2117",0.200297653467848,0.137439080834728,0,0,0,0.144241247497375,0,0,0.126279088002048,0,0,0,0,0,0,0,0,0,0,0,0,0
"2118",0,0,0,0,0,0,0,0,0.125472319474875,0,0,0.233864699348017,0,0,0.132270890277926,0,0.222205469499023,0,0,0,0,0
"2119",0,0,0.340108886566014,0,0,0.127386325049284,0,0,0.190237341300036,0,0,0,0,0,0,0,0,0,0,0,0,0
"2120",0,0,0,0,0,0.228404536983515,0,0,0.257329753992323,0,0,0,0,0.153923724608351,0,0,0,0,0,0,0,0
"2121",0,0.201362245710789,0,0,0,0,0,0,0,0,0,0.344753412299033,0,0.125651624158606,0,0,0,0,0,0,0,0
"2122",0,0,0,0,0,0,0,0,0.167239388335279,0,0,0.374697797923132,0.126804315411919,0,0,0,0,0,0,0,0,0
"2123",0,0,0,0.195683061214901,0.293235457899288,0.152960857992956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2125",0.166214912164085,0,0,0,0,0,0,0,0,0.125870552159247,0.176544331057576,0.228773901393186,0,0,0,0,0,0,0,0,0,0
"2127",0,0,0,0.188979587121691,0.125966405561246,0.167940953622957,0,0,0,0,0,0.228083985924202,0,0,0,0,0,0,0,0,0,0
"2128",0,0,0,0,0,0,0,0,0,0,0,0.490269730735979,0,0.189452369043406,0,0,0,0,0,0,0,0
"2129",0,0,0,0,0,0.215668449566357,0,0,0.18049369438661,0,0,0.271781615781378,0,0,0,0,0,0,0,0,0,0
"2130",0,0,0,0,0,0,0,0.144420874279228,0,0,0,0.356557527804439,0,0.214882215726188,0,0,0,0,0,0,0,0
"2131",0,0,0.126073028227569,0,0,0,0.18487437251999,0.238430280437457,0,0,0,0.143880171381105,0,0,0,0,0,0,0,0,0,0
"2132",0,0,0.217479270201188,0,0,0.153680671567483,0,0,0.125920636648731,0,0,0.144599890109382,0,0,0,0,0,0,0,0,0,0
"2133",0,0,0,0.159726878458666,0,0,0,0,0,0,0,0.526245304698255,0,0,0,0,0,0,0,0,0,0
"2134",0,0,0,0,0,0.154878487662986,0,0,0.198260753236549,0,0,0,0.253350834046893,0,0,0,0,0,0,0,0,0
"2135",0,0,0,0,0,0,0,0,0.226311832572654,0,0.171555154182832,0.165082287087848,0,0,0,0,0,0,0,0,0.127000485837092,0
"2137",0,0,0,0,0,0.196702113705642,0,0,0,0,0,0,0,0.224682947778778,0,0.12794333471734,0,0,0.127386325049284,0,0,0
"2138",0,0,0,0,0,0,0,0,0,0.126276289238902,0,0.329494702308228,0,0,0,0,0,0,0,0,0,0.127285194797903
"2164",0,0,0,0.145033899574822,0,0,0,0.143698727785577,0,0,0,0.340390888872787,0,0,0,0,0,0,0,0,0,0
"2165",0.336950293105346,0,0,0,0,0,0,0.194236803120541,0,0,0,0,0.127235292837625,0,0,0,0,0,0,0,0,0
"2166",0,0,0,0,0,0,0,0.330919454092864,0.200185709748449,0,0,0,0,0,0,0,0,0,0.126699579378783,0,0,0
"2167",0.125658724535737,0,0,0.189432626072794,0,0,0,0,0.232289294844293,0,0,0,0,0.132161954885839,0,0,0,0,0,0,0,0
"2168",0,0,0,0,0,0,0,0,0,0,0.147187466811547,0.43479577635118,0.127373053192978,0,0,0,0,0,0,0,0,0
"2170",0,0,0,0,0,0,0.239047275305458,0,0,0,0,0.500697987125678,0,0,0,0,0,0,0,0,0,0
"2171",0,0,0,0,0,0,0,0,0.155050709904442,0,0,0.383683211975283,0,0,0,0,0,0,0,0,0,0.130127694818817
"2172",0,0,0,0,0.171534175478615,0.203035571486383,0.130562462141382,0,0,0,0,0,0,0,0.125564148358895,0,0,0,0,0,0,0
"2173",0,0,0,0,0,0.158381651100993,0,0,0,0,0,0.144420874279228,0,0.356851150535511,0,0,0,0,0,0,0,0
"2174",0.144241247497375,0,0,0,0.138504259438658,0,0,0,0,0,0,0.209396766588047,0,0,0,0,0,0,0,0,0.128218970694871,0
"2175",0,0,0,0,0,0.369270599020724,0,0,0.319501952240323,0,0,0,0,0,0,0,0,0,0,0,0,0
"2176",0,0,0,0,0.488399811065127,0,0,0,0,0,0.161824823924971,0,0,0,0,0,0,0,0,0,0,0
"2178",0,0,0,0,0,0.352382957691381,0.176954221893369,0,0,0,0,0,0,0,0,0.127928515160239,0,0,0,0,0,0
"2179",0,0,0,0,0,0.143880171381105,0,0,0.444921601179026,0,0.126775852505556,0,0,0,0,0,0,0,0,0,0,0
"2180",0,0,0,0,0,0.203874337686283,0,0,0,0,0,0.366638744086967,0.146893890026753,0,0,0,0,0,0,0,0,0
"2181",0,0,0.129494087459961,0,0,0.132161954885839,0,0,0.219373950555278,0,0,0.125696303041839,0,0,0,0,0,0,0,0,0,0
"2182",0,0,0,0,0.141961501865197,0,0,0,0,0,0,0.370083962200296,0,0,0,0,0,0,0.135561595678273,0,0,0
"2183",0,0,0,0,0,0,0,0,0.141120940357453,0,0,0.518689543502421,0,0,0,0,0,0,0,0,0,0
"2185",0,0,0.204324230742687,0,0,0,0,0,0.167824623265848,0.126358786493568,0,0,0,0.126629588165606,0,0,0,0,0,0,0,0
"2186",0,0,0,0,0,0,0,0,0.227239608065724,0,0,0.379382284468645,0,0,0,0,0,0,0,0,0.129788213185899,0
"2187",0,0,0.125564473326931,0,0,0.219258417694675,0,0,0.147955826706082,0,0,0.143880171381105,0,0,0,0,0,0,0,0,0,0
"2188",0,0,0,0,0.141629638601252,0,0,0,0,0,0,0.368545780988403,0.127476949973137,0,0,0,0,0,0,0,0,0
"2189",0,0,0,0,0,0.364899246480347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321489213186743,0
"2209",0,0,0,0,0,0.348720305468475,0,0,0,0,0.160053693725817,0,0,0,0,0,0,0.136228367378232,0,0,0,0
"2210",0,0,0.191223655312313,0,0,0,0,0.199070122468905,0,0,0.144420874279228,0,0.127210162563862,0,0,0,0,0,0,0,0,0
"2211",0,0.180025174995388,0,0.202029621571464,0,0,0,0,0,0,0.330467986686834,0,0,0,0,0,0,0,0,0,0,0
"2212",0.343170957307001,0,0,0,0,0,0,0,0,0,0.146963435062859,0,0.126425834230622,0,0,0,0,0,0,0,0,0
"2213",0.378841645148689,0,0,0,0,0,0,0,0,0,0,0,0.164766055016221,0.126897282731234,0,0,0,0,0,0,0,0
"2214",0.126892795094422,0,0,0,0,0.399353242006811,0,0,0.179309375053594,0,0,0,0,0,0,0,0,0,0,0,0,0
"2215",0,0.141286998939791,0,0,0,0.196987831738966,0,0.127136844083572,0,0,0,0,0.125433400837274,0,0,0,0,0,0,0,0,0
"2216",0,0,0,0,0,0.356551117818185,0,0,0.17410896652907,0,0,0.125919782514093,0,0,0,0,0,0,0,0,0,0
"2217",0,0,0,0,0,0.142966995222108,0.153526093550697,0,0,0,0,0.339543677322403,0,0,0,0,0,0,0,0,0,0
"2219",0,0,0,0,0.198903510237324,0,0,0,0.148583475566105,0.128482607401441,0.165991815607461,0,0,0,0,0,0,0,0,0,0,0
"2220",0,0,0,0,0,0.222494065827119,0,0.199941275909658,0.125366148909132,0,0,0,0,0,0,0,0,0,0,0,0.131944795864044,0
"2221",0,0,0,0,0,0.170661697523352,0,0,0,0,0,0,0,0.346842161043427,0,0,0,0,0,0,0.12604016680483,0
"2222",0,0,0,0,0,0.203220928644551,0,0.398451510658859,0,0,0,0,0,0,0,0,0,0,0,0,0.126562550033347,0
"2223",0,0,0.204527020854595,0,0.274554584138594,0,0,0,0,0,0.166214912164085,0,0,0,0,0,0,0,0,0,0,0
"2224",0,0,0.294379814276672,0,0,0,0.142966995222108,0,0.150829480179203,0,0,0,0,0,0,0,0,0,0,0,0,0
"2225",0,0,0,0,0.227149667171413,0,0,0,0,0.127589947047047,0,0.380275997310339,0,0,0,0,0,0,0,0,0,0
"2226",0,0,0,0,0,0,0,0.223608270535731,0.1830465286522,0,0,0.165991815607461,0.126620798617848,0,0,0,0,0,0,0,0,0
"2227",0,0,0,0.20352796718943,0,0,0,0.190964818173957,0,0,0,0.125680903536376,0,0,0,0,0,0,0.12733554079023,0,0,0
"2228",0.282021954015809,0,0,0,0,0.2026766251566,0,0.167518973977322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2229",0,0,0,0,0,0,0.127285194797903,0,0,0,0,0,0.160837525305273,0.213472019148166,0,0,0,0,0,0,0.129640743751179,0
"2230",0,0,0.184043709417943,0,0,0.125596334194244,0.12798776503672,0.187488071668627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2231",0,0,0.216689622052198,0,0,0,0,0,0,0,0,0.166436333609588,0,0.181758023718361,0,0,0.130058412252247,0,0,0,0,0
"2232",0,0,0,0,0,0.354207254286076,0,0,0.162881518742417,0.12622392336685,0,0,0,0,0,0,0,0,0,0,0,0
"2233",0,0,0,0,0.159534261609747,0,0,0.144241247497375,0.208720050572903,0,0.126682135915383,0,0,0,0,0,0,0,0,0,0,0
"2234",0,0.183957079209644,0,0,0,0,0,0.12733554079023,0,0,0,0.125990109330624,0,0.222929362129541,0,0,0,0,0,0,0,0
"2235",0,0,0.213328425994794,0,0,0,0,0.156564376007461,0,0,0,0.143880171381105,0,0,0,0,0,0,0.135097404956925,0,0,0
"2236",0,0,0,0,0.144599890109382,0,0,0,0,0,0,0.17147027879571,0,0.198255478890369,0,0,0.12986326325167,0,0,0,0,0
"2239",0,0.192600256568314,0,0,0,0.345772785456115,0,0,0,0,0,0.125905094205772,0,0,0,0,0,0,0,0,0,0
"2260",0.143880171381105,0,0,0,0,0,0,0,0.164612321250634,0,0,0.234655514399204,0,0,0,0,0.155650776662585,0,0,0,0,0
"2261",0.126071083357857,0,0,0,0,0.215124498687396,0,0,0,0,0.213845761674876,0.166874227333775,0,0,0,0,0,0,0,0,0,0
"2262",0,0,0,0,0,0.188898372868438,0,0.147740112395125,0,0,0,0,0.127386325049284,0,0,0.125586668481649,0,0,0,0,0,0
"2263",0,0,0.205106362432537,0,0,0.144420874279228,0,0.202343540766411,0,0.12595537668231,0,0,0,0,0,0,0,0,0,0,0,0
"2264",0,0,0,0,0,0,0.165457998295268,0,0,0,0,0.377161026839392,0,0,0,0,0,0,0,0,0,0.128772774314012
"2265",0.166656099049452,0,0,0,0,0.169377211225216,0,0,0,0,0,0.219584777004082,0,0,0,0,0,0,0,0,0,0.12862564602664
"2266",0,0,0,0,0,0,0,0,0.209464193012824,0,0,0.374466023286349,0,0,0,0,0,0,0,0,0.126025613422473,0
"2267",0,0,0,0.224409940393137,0,0.126231748251088,0,0.34265065839607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2268",0,0,0,0.210827715446,0.144061012281625,0,0,0.221307581458809,0,0,0,0,0,0,0,0,0,0,0,0.131903007392842,0,0
"2269",0.167090737059804,0,0,0,0,0,0,0.170310161330375,0,0,0,0.224806695729718,0,0,0,0.127890447562695,0,0,0,0,0,0
"2270",0,0,0,0,0,0.144599890109382,0,0,0.165691601976429,0,0,0.229697176081606,0.130121397594437,0,0,0,0,0,0,0,0,0
"2271",0,0,0,0,0,0,0,0,0,0,0.160800398264434,0.368093114457328,0,0,0,0,0,0,0,0,0.126324059768261,0
"2273",0,0,0,0,0.141642645072674,0.132161954885839,0,0,0,0,0,0.127534139166641,0,0.222440975821273,0,0,0,0,0,0,0,0
"2274",0.166656099049452,0,0,0,0,0.209926079716484,0,0,0,0,0,0.197123953844022,0,0,0,0,0,0,0,0,0.126951669253231,0
"2275",0,0,0,0,0,0,0,0.146320587179785,0,0,0.577948375683916,0,0,0,0,0,0,0,0,0,0,0
"2276",0.200168992323983,0,0,0,0,0,0,0,0,0.126887462488589,0,0.166436333609588,0,0.229420067296744,0,0,0,0,0,0,0,0
"2277",0,0,0,0,0,0.386368864758842,0,0,0,0,0,0,0,0.126807106695987,0,0.126801576858534,0,0,0,0,0,0
"2278",0,0,0,0,0,0,0,0.153596298978852,0,0,0,0.488739441285972,0,0,0,0,0,0,0,0,0,0
"2279",0,0,0,0.207596493387159,0,0,0,0.192395091019735,0,0,0,0,0.252585385751002,0,0,0,0,0,0,0,0,0
"2280",0,0,0,0,0,0,0,0,0.196571514145087,0,0.512803434840356,0,0,0,0,0,0,0,0,0,0,0
"2281",0,0,0,0,0,0.394249502457195,0,0.152826516990076,0,0,0,0,0,0,0.125825170887064,0,0,0,0,0,0,0
"2282",0,0,0,0,0,0.16773073712268,0,0,0.15590323976732,0,0,0.126788402780722,0,0.225268811981719,0,0,0,0,0,0,0,0
"2303",0,0.16067898118397,0,0,0,0.201755258227801,0,0,0.214159192123245,0,0,0,0,0,0,0,0,0,0,0,0,0.126689023708819
"2305",0.126155401708372,0,0,0,0,0,0.198630980517894,0,0,0,0,0.353229794657646,0,0,0,0,0,0,0,0,0,0
"2307",0,0,0,0,0,0,0,0,0,0,0,0.692663853331213,0,0,0,0,0,0,0,0,0,0
"2308",0.144363221420028,0,0,0,0,0,0,0.127185840677105,0,0,0,0.337750267785039,0,0,0,0,0,0,0,0,0,0
"2309",0,0,0.1695238136122,0,0,0,0,0,0,0,0,0,0.301418929628988,0,0,0,0,0,0.125537445218154,0,0,0
"2310",0,0,0,0,0,0.209239874929832,0,0.132380048665664,0,0,0,0,0.178493610766968,0,0,0,0,0,0,0,0,0.130053684226339
"2311",0.205577379280305,0,0,0,0.125504683960487,0,0,0,0.144241247497375,0,0,0.146931775017557,0,0,0,0,0,0,0,0,0,0
"2312",0,0,0,0,0,0.218763788309956,0,0.143880171381105,0,0,0.134416561986189,0,0,0,0,0,0,0,0,0,0.126015224199292,0
"2313",0,0,0,0,0,0,0,0,0.126974364923415,0,0,0.559966929624932,0,0,0,0,0,0,0,0,0,0
"2314",0,0,0,0,0,0,0,0,0,0,0,0.369285054551155,0.161750713678682,0.127042678712472,0,0,0,0,0,0,0,0
"2315",0,0,0,0,0,0,0,0,0.196644236067184,0,0,0.507560971304272,0,0,0,0,0,0,0,0,0,0
"2317",0,0,0,0,0,0,0,0,0,0,0,0.480088773596102,0,0.143880171381105,0,0,0,0,0,0,0,0
"2318",0,0.143772506986498,0,0,0,0,0,0,0,0,0,0.516404632118686,0,0,0,0,0,0,0,0,0,0
"2319",0,0,0,0,0,0,0,0,0,0,0,0.379334597430521,0,0,0,0.131813465339254,0,0,0,0,0.211331926811671,0
"2320",0.324701101110576,0,0,0,0,0,0,0.166874227333775,0,0,0,0.157598940186831,0,0,0,0,0,0,0,0,0,0
"2321",0,0,0,0,0,0,0,0,0,0,0.718027170060808,0,0,0,0,0,0,0,0,0,0,0
"2322",0.148039147420257,0,0.201701232453612,0,0,0,0,0,0,0.126490086928658,0,0.142782592117151,0,0,0,0,0,0,0,0,0,0
"2323",0,0,0.196119008010295,0,0,0,0,0,0,0.126174560578244,0,0.328181404252095,0,0,0,0,0,0,0,0,0,0
"2324",0,0,0,0,0.159715038930011,0.211861368622634,0,0,0,0,0,0.126023863975847,0,0.127040240645808,0,0,0,0,0,0,0,0
"2325",0,0,0,0,0.161743135429779,0.144420874279228,0,0,0,0,0,0.334900074971632,0,0,0,0,0,0,0,0,0,0
"2327",0,0.144956079946531,0.216622642192068,0,0,0,0,0,0,0.127692196951369,0,0,0.157819554906966,0,0,0,0,0,0,0,0,0
"2328",0,0,0,0,0.125265183064605,0,0,0.143880171381105,0,0,0,0.155748854364882,0,0.221490310940503,0,0,0,0,0,0,0,0
"2329",0,0,0,0,0,0,0,0.127437541814871,0.157102830666453,0,0,0,0.127432003904352,0.217136751209032,0,0,0,0,0,0,0,0
"2330",0,0,0,0,0,0,0,0,0.475032097759059,0,0,0.214204544669989,0,0,0,0,0,0,0,0,0,0
"2331",0.144061012281625,0,0,0,0.14623626712234,0.207757352049339,0,0,0,0,0,0.126630062497838,0,0,0,0,0,0,0,0,0,0
"2332",0,0,0,0,0,0,0,0,0,0,0,0.37536209111769,0.179136247274557,0,0,0.127504389532885,0,0,0,0,0,0
"2333",0.144241247497375,0,0,0,0,0,0,0,0,0,0.200077768318573,0,0.285675834196239,0,0,0,0,0,0,0,0,0
"2334",0,0,0.142960581228652,0,0,0,0,0,0,0,0,0.332762846240792,0.127386325049284,0,0,0,0,0,0,0,0,0
"2335",0,0,0,0,0,0,0,0,0.144241247497375,0,0,0.350456491300477,0.164497533105503,0,0,0,0,0,0,0,0,0
"2336",0,0,0,0,0,0,0,0,0.331383756850037,0,0.131513636824088,0,0,0,0,0,0.205722246568898,0,0,0,0,0
"2337",0,0,0,0,0,0,0,0,0,0,0,0.568803580324358,0,0,0,0,0,0,0,0,0.128887533782439,0
"2338",0,0,0,0,0,0.335436233547706,0,0.132380048665664,0,0,0,0.150062744999196,0,0,0,0,0,0,0,0,0,0
"2351",0,0,0,0.217267277077299,0,0,0,0.166874227333775,0,0,0,0.138735828662043,0.126008610381871,0,0,0,0,0,0,0,0,0
"2352",0,0,0,0,0,0,0,0,0,0,0,0.519994691521258,0,0.143880171381105,0,0,0,0,0,0,0,0
"2353",0,0,0,0,0,0.375880574177054,0,0,0.153554894398609,0,0,0,0,0,0,0,0,0,0,0,0.126322165982642,0
"2354",0,0,0.125438770891287,0.184723111333887,0,0,0.126992645305877,0,0,0,0,0.213895977736143,0,0,0,0,0,0,0,0,0,0
"2355",0,0,0,0,0,0,0,0.465326245654653,0,0,0,0.125378305502124,0,0,0,0,0,0,0,0,0,0
"2356",0.126461202641656,0,0,0,0,0,0,0,0,0,0,0.144241247497375,0.170315118022966,0.227008932073527,0,0,0,0,0,0,0,0
"2357",0,0,0,0,0,0.352224172459142,0,0.125614459046982,0,0,0,0.185294066675623,0,0,0,0,0,0,0,0,0,0
"2358",0.207401409680654,0.191145050170484,0,0,0,0,0,0,0.168149640851167,0,0.125654675098444,0,0,0,0,0,0,0,0,0,0,0
"2360",0,0,0,0,0,0.143880171381105,0.246872450799141,0,0.12579142353928,0,0,0.207017481037911,0,0,0,0,0,0,0,0,0,0
"2361",0,0.196834039996184,0.206040140464972,0,0,0,0,0,0,0,0,0,0,0.127040240645808,0,0,0,0,0.135570536709133,0,0,0
"2362",0,0,0.147217010600513,0,0,0.126803231711099,0,0,0,0,0,0.374522926203051,0,0,0,0,0,0,0,0,0,0
"2363",0,0,0,0,0,0,0,0.21610274163171,0,0,0,0.375334726665033,0,0,0,0,0,0,0,0,0,0.130164168526519
"2364",0,0.177327587295474,0,0,0,0,0,0.230617701520932,0,0,0,0.16773073712268,0,0,0,0.131461350727164,0,0,0,0,0,0
"2365",0,0,0,0,0,0.161146340664589,0,0,0.505184936634908,0,0,0,0,0,0,0,0,0,0,0,0,0
"2367",0,0,0,0,0,0,0,0,0,0,0.338652784877562,0.166874227333775,0,0,0,0,0,0,0.135213462073895,0,0,0
"2368",0,0,0,0,0,0,0.176654877934835,0,0.222712989817155,0,0,0.16773073712268,0,0,0,0.12781751855478,0,0,0,0,0,0
"2369",0,0.184384321596359,0.205119722143629,0,0,0,0,0,0,0,0.258893637943675,0,0,0,0,0,0,0,0,0,0,0
"2370",0.142412053465627,0,0,0,0,0,0,0,0,0,0,0.224544842201616,0.160949945794821,0,0,0,0,0,0,0,0,0.128360363251508
"2371",0,0.137181803724599,0,0,0,0,0,0,0,0,0,0.378605121120205,0,0,0,0,0,0,0,0,0.127967548180159,0
"2373",0,0.157287230137043,0,0,0,0,0,0,0.208547262717179,0.12657605987475,0,0,0.127285194797903,0,0,0,0,0,0,0,0,0
"2374",0.178912924696876,0,0,0,0,0,0,0,0,0.126358256934621,0,0.352940493602362,0,0,0,0,0,0,0,0,0,0
"2375",0,0.178572570141991,0,0,0,0.384008321587317,0,0,0,0,0,0.127607496437378,0,0,0,0,0,0,0,0,0,0
"2376",0,0,0,0,0.125427465865257,0.1435166847351,0,0,0.230342822373543,0,0,0.162179640815567,0,0,0,0,0,0,0,0,0,0
"2377",0,0,0,0,0,0.348635048696528,0,0,0,0,0,0.169300405628806,0,0,0,0.126788922491592,0,0,0,0,0,0
"2378",0,0.201154716258854,0,0,0,0,0,0,0,0,0,0.512090156601671,0,0,0,0,0,0,0,0,0,0
"2379",0,0,0,0,0.151772467493052,0,0,0,0,0,0.530411069280321,0,0,0,0,0,0,0,0,0,0,0
"2380",0,0,0,0,0,0.227995207737754,0,0,0,0,0,0.470555399187162,0,0,0,0,0,0,0,0,0,0
"2381",0,0.231218770335197,0.513805766658904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
