"sample_name","subclass","rmax","x","y"
1066,"Pvalb",0.349433542000964,260.377325,1089.5773552
1067,"Lamp5",0.272325817463614,264.945796,1094.730378
1068,"L2/3 IT",0.287424902388411,301.125847,1115.7903161
1069,"L2/3 IT",0.296162470738645,314.628639,1123.184474
1070,"L2/3 IT",0.429858252896335,341.43505,1136.1021994
1071,"Lamp5",0.577924984151603,412.764785,1179.122591
1073,"SMC",0.235925592711843,431.758431,1191.6907841
1105,"Vip",0.436016156083132,46.573468,961.9533302
1107,"Astro",0.213571378395692,113.160359,1000.0203638
1108,"L4",0.2535214439836,153.411168,1024.6976227
1109,"L2/3 IT",0.37537053398285,176.815177,1037.2180065
1110,"Lamp5",0.161147287268992,203.354926,1051.6640941
1111,"L2/3 IT",0.225055322813398,207.519795,1057.3116926
1112,"Sncg",0.299232639101846,233.628715,1074.3808256
1113,"L2/3 IT",0.554265747800385,270.51875,1085.7456808
1114,"L2/3 IT",0.388507801915532,274.21613,1095.382866
1116,"L2/3 IT",0.558121545056399,281.722918,1103.2150931
1117,"L2/3 IT",0.278520539852632,333.173888,1127.7854345
1118,"L2/3 IT",0.279914342477486,392.698803,1160.8638922
1142,"L2/3 IT",0.289270136794234,75.406366,971.8795896
1143,"L2/3 IT",0.455329254886606,103.055844,982.8507719
1144,"L6 PT",0.241368017993242,130.348936,997.1593286
1145,"L2/3 IT",0.312728369775396,204.043122,1045.3417617
1146,"L2/3 IT",0.398749943838734,210.492286,1049.4540577
1147,"L2/3 IT",0.423836759473837,243.066582,1069.8384217
1148,"L6 IT",0.272839828302126,252.129582,1073.9065103
1149,"L2/3 IT",0.358869580246117,280.629392,1086.8630611
1150,"L6 PT",0.301117610944579,292.391213,1093.8789015
1151,"Vip",0.243677654955292,286.474159,1092.6623454
1152,"L2/3 IT",0.519214190100307,330.493751,1115.3413774
1153,"Lamp5",0.294236882201647,368.885946,1139.7375799
1176,"L6 IT",0.168822880295363,73.989207,961.568133
1178,"L2/3 IT",0.259264560053915,167.78925,1015.6941722
1179,"L2/3 IT",0.435960847470477,177.926553,1022.3934178
1180,"L5 IT",0.255586280166997,234.249123,1056.438014
1181,"L6 PT",0.219360308192184,253.659043,1064.8120113
1182,"L5 IT",0.28032155933459,257.30267,1071.4507415
1183,"L2/3 IT",0.316902992521943,269.580301,1071.7329264
1184,"L2/3 IT",0.274776632343401,295.684517,1086.520108
1186,"L2/3 IT",0.272825128613132,363.69311,1132.4124643
1187,"L5 IT",0.158080864805337,385.030094,1143.2012246
1188,"L6 IT",0.296678758571359,392.413827,1148.9112154
1189,"L5 IT",0.175152213948299,409.440846,1154.8482692
1214,"L2/3 IT",0.183065453445942,58.514079,943.5834077
1215,"L2/3 IT",0.306058979900778,59.575695,952.9261131
1216,"L5 IT",0.355134898442974,83.315828,966.2864824
1217,"L5 IT",0.305626894896284,115.957711,978.1658468
1218,"Lamp5",0.332835884569629,124.440419,988.5709921
1219,"L2/3 IT",0.441988543549876,152.609163,1002.1203324
1220,"L2/3 IT",0.445037978473114,162.477347,1007.6798508
1221,"L6 IT",0.215835734167449,181.696308,1014.0340902
1223,"L5 IT",0.162593003842102,250.935468,1057.2985068
1224,"Macrophage",0.257054600632196,280.862494,1071.3779508
1225,"L6 PT",0.301760919490788,283.692029,1078.031453
1227,"L2/3 IT",0.510870878087721,303.248251,1091.8853034
1229,"L2/3 IT",0.401841951943097,336.667347,1107.1743375
1230,"L5 IT",0.177876598197514,359.65528,1117.0244407
1231,"L5 IT",0.324591676530342,368.759759,1129.0238294
1254,"L5 PT",0.297588464370853,77.721313,950.927661
1255,"L2/3 IT",0.316312149543885,137.994641,985.5113511
1256,"Lamp5",0.308035842391486,153.095565,990.9325019
1257,"L2/3 IT",0.244699014834405,194.560873,1015.0382067
1258,"L5 NP",0.167833778946038,205.103206,1021.9782058
1259,"L6 IT",0.172889272176881,210.294102,1028.5149079
1260,"L2/3 IT",0.427085401046422,231.754155,1039.2143514
1261,"L2/3 IT",0.433895650787128,234.732292,1044.682332
1262,"Astro",0.20307559878197,259.752781,1053.5662266
1264,"Pvalb",0.340627828024515,302.560142,1077.7838721
1265,"Lamp5",0.292631677315771,308.572582,1081.8757021
1266,"Macrophage",0.302318753411085,312.141575,1088.661911
1267,"L2/3 IT",0.550910265708157,350.009241,1108.7380821
1268,"L5 PT",0.216836601047604,397.744697,1139.6108957
1269,"Lamp5",0.300219921068986,402.389337,1144.4416518
1270,"L6 IT",0.251637874013116,410.433456,1138.7314888
1271,"Lamp5",0.235502292975686,421.333284,1148.1463279
1292,"L2/3 IT",0.266638843979956,45.164914,924.8382884
1293,"L6 PT",0.281922664708414,71.779029,944.7980964
1294,"L5 IT",0.155750564020922,90.963885,952.1884909
1295,"L2/3 IT",0.420992463610894,114.048551,966.3523054
1296,"Lamp5",0.361051910830553,128.191294,974.1657168
1298,"L6 IT",0.22474145129973,161.170555,995.5025995
