"","L4","Vip","Lamp5","L5 NP","Sst","L5 IT","Oligo","L6 PT","L6 IT","Sncg","Pvalb","L2/3 IT","Astro","L5 PT","L6b","Endo","Peri","Meis2","Macrophage","CR","VLMC","SMC"
"254",0,0,0,0,0,0.773120402722022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",0,0,0,0,0,0,0,0.590469274789496,0,0,0,0,0,0.145428987772105,0,0,0,0,0,0,0,0
"256",0.665962267654421,0,0,0,0,0,0,0,0,0,0,0.129055299902504,0,0,0,0,0,0,0,0,0,0
"257",0.1870642694875,0,0,0,0,0,0,0,0,0,0,0.592906164806333,0,0,0,0,0,0,0,0,0,0
"258",0,0,0,0,0,0,0,0,0,0,0,0.713216600273835,0,0,0,0,0,0,0,0,0,0
"259",0.572311869173632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129485158957428,0,0,0
"260",0,0,0,0.241635422129392,0,0,0,0,0,0,0,0,0,0.612044072654519,0,0,0,0,0,0,0,0
"261",0.817241796550025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",0,0,0,0,0,0.883356933567926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",0.1625820423125,0.154220335285447,0,0,0,0,0,0,0,0,0,0.397541770461342,0,0,0,0,0,0,0,0,0,0
"264",0,0,0.594631822822924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199804072747835,0
"265",0,0,0,0,0,0,0,0,0,0,0,0.715881405258801,0,0,0,0,0,0,0,0,0,0
"266",0,0,0,0,0,0,0,0,0,0,0.750795990206545,0,0,0,0,0,0,0,0,0,0,0
"268",0,0,0,0,0,0,0,0.413493706715332,0.14091006729377,0,0,0,0,0,0.219560401126827,0,0,0,0,0,0,0
"269",0,0.223245166069859,0,0,0,0,0,0,0,0,0,0.585094281030112,0,0,0,0,0,0,0,0,0,0
"270",0,0,0,0,0,0,0,0,0,0,0.724058399793165,0,0,0,0,0,0,0,0,0,0,0
"271",0,0,0,0,0,0.225984226469139,0,0,0.2453877444125,0,0,0,0,0.188335640227446,0.161551463104364,0,0,0,0,0,0,0
"272",0.188335640227446,0,0,0,0,0,0,0,0.153474389791659,0,0,0.370697480127583,0,0,0,0,0,0,0,0,0,0
"273",0.223893660383363,0,0,0,0,0.428607623461915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179288403473477,0,0
"274",0.548141088913403,0.165628713777312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",0,0,0,0,0,0,0,0,0.173493504199879,0,0,0.551251971390208,0,0,0,0,0,0,0,0,0,0
"276",0.645730122266926,0,0,0,0,0,0,0,0,0,0,0.15277762007153,0,0,0,0,0,0,0,0,0,0
"277",0.405478965178689,0,0,0,0,0.185622620225,0,0,0,0,0,0,0,0,0,0,0,0,0.141491849438324,0,0,0
"278",0.751414361177327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",0.343428616242579,0,0,0,0,0,0,0,0,0,0,0.188335640227446,0,0,0,0,0,0,0,0.215170541910381,0,0
"280",0,0,0,0,0,0,0,0,0,0,0,0.49212612000661,0,0,0.225136058328602,0,0,0,0,0,0,0
"281",0,0,0,0,0,0,0,0,0,0,0,0.741906911795984,0,0,0,0,0,0,0,0,0,0
"282",0,0,0.197016126666551,0,0,0,0,0,0,0,0,0,0,0.527157470296436,0,0,0,0,0,0,0,0
"283",0,0,0,0,0.895389589961252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",0,0,0,0,0,0,0,0,0.463572863471741,0,0,0.188335640227446,0,0,0,0,0,0,0,0,0.248915226609623,0
"285",0.790546185263489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",0,0,0,0,0,0,0,0.799700297250486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",0,0,0,0,0.858846927051717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",0,0,0,0,0,0,0,0.864192794508392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",0,0,0,0,0,0,0,0,0.42220210562437,0,0,0,0,0,0.364883254053767,0,0,0,0,0,0,0
"290",0,0,0,0,0,0,0,0.438478664967468,0.144478171625,0,0,0,0,0,0,0.158406470029573,0,0,0,0,0,0
"291",0.782382155370756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",0,0.384141804508215,0.225358659951981,0,0,0,0,0,0,0,0,0,0,0,0,0.200594463426946,0,0,0,0,0,0
"293",0.711232101419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",0,0,0.151091201009677,0,0,0,0,0,0,0,0,0.585967962910178,0,0,0,0,0,0,0,0,0,0
"296",0.637680121086554,0,0,0,0,0,0,0,0,0,0,0.154686464834451,0,0,0,0,0,0,0,0,0,0
"297",0.775133319353833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",0,0,0,0,0,0,0,0.788755032220402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",0.382735917344116,0,0,0,0,0,0,0,0,0,0,0.208558028056719,0,0,0,0,0,0,0,0,0.148214258181649,0
"302",0,0,0.659680846287555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244571298567322,0,0,0,0
"303",0,0.166194093979003,0,0,0,0.64587026194285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",0,0,0,0,0,0,0,0.579765458944806,0,0,0,0,0,0,0.223078918180951,0,0,0,0,0,0,0
"306",0,0,0,0,0,0,0.195082487946587,0.226160717306616,0,0,0.1648440422625,0,0,0,0,0.158406470029573,0,0,0,0,0,0
"307",0,0,0,0,0,0.805081051250993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",0.572775745464599,0,0,0,0,0,0,0,0,0,0,0,0.144462445783231,0,0,0,0,0,0,0,0,0
"309",0,0,0,0,0.765244409986116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",0.764533882484885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",0,0,0,0,0,0,0,0,0.2462814217457,0,0,0,0,0,0.394212588670541,0.15161559762943,0,0,0,0,0,0
"313",0.222587091051077,0,0,0,0,0,0,0,0,0,0,0.409078745761244,0,0,0,0.158406470029573,0,0,0,0,0,0
"314",0,0,0,0,0,0,0,0,0.146666191675,0,0,0,0,0.188335640227446,0,0,0,0,0.355991288929195,0,0,0
"315",0,0,0,0,0,0,0,0.221412817047587,0.185205834245915,0,0,0,0,0,0.488908781502693,0,0,0,0,0,0,0
"316",0,0,0,0,0,0,0,0,0.790844127671004,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",0,0,0.230805897310672,0,0.2489589524875,0,0,0,0,0,0.38197212397166,0,0,0,0,0,0,0,0,0,0,0
"318",0,0,0.180869821836805,0,0.644298446641027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",0.148605083775,0,0,0,0.239995841070004,0,0,0,0,0,0,0.3973517200191,0,0,0,0,0,0,0,0,0,0
"320",0,0,0,0,0,0,0.242363353769558,0.588140970572236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",0,0.143611799927634,0,0,0,0,0,0.384062655518702,0,0,0,0,0,0,0.207354532119314,0,0,0,0,0,0,0
"323",0.135884694597328,0,0.142044729822732,0,0,0,0,0,0,0,0,0.411275994232077,0,0,0,0,0,0,0,0,0,0
"324",0,0,0,0,0,0,0,0,0.576333627798159,0,0,0,0,0,0.155802600881444,0,0,0,0,0,0,0
"325",0,0.684737640082476,0.188335640227446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",0,0,0.920338333571042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",0.765630069077507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",0,0,0,0,0,0,0,0,0,0,0.740108883789887,0,0,0,0,0,0,0,0,0,0,0
"330",0,0,0,0,0,0,0,0,0.151650308776023,0,0,0,0,0.572928132180333,0,0,0,0,0,0,0,0
"331",0.725071826883377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332",0,0,0,0,0.671997629627883,0,0,0,0.178769534656382,0,0,0,0,0,0,0,0,0,0,0,0,0
"333",0,0,0,0,0,0,0.22814705802258,0.221984815620441,0,0,0,0,0,0.458954393130996,0,0,0,0,0,0,0,0
"334",0,0,0.82430238646191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335",0,0,0,0,0,0,0,0,0,0,0,0,0,0.872405445677591,0,0,0,0,0,0,0,0
"336",0,0,0,0,0,0,0,0.238580141099512,0,0,0,0,0,0.579757835292295,0,0,0,0,0,0,0,0
"337",0.37164770615153,0,0,0,0,0,0,0,0,0,0,0.188335640227446,0.153182879235045,0,0,0,0,0,0,0,0,0
"338",0.779433897837463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",0,0,0,0,0,0,0.159370567871154,0,0.188335640227446,0,0,0,0,0,0.358208335339128,0,0,0,0,0,0,0
"340",0.578627084156121,0,0,0,0,0,0,0,0,0,0,0.174745718574799,0,0,0,0,0,0,0,0,0,0
"341",0.596830367074828,0,0,0,0,0,0,0,0,0,0.166304997575,0,0,0,0,0,0,0,0,0,0,0
"343",0,0,0,0,0,0,0,0,0,0,0.750730728760175,0,0,0,0,0,0,0,0,0,0,0
"345",0.608208741051421,0,0,0,0,0,0,0,0,0,0,0,0.131944172872523,0,0,0,0,0,0,0,0,0
"346",0,0,0,0,0,0,0,0,0,0,0,0.826714971702137,0,0,0,0,0,0,0,0,0,0
"349",0,0,0,0,0,0,0,0,0.731049728190301,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",0,0,0,0,0,0,0,0,0.175071492246909,0,0,0.556350363564448,0,0,0,0,0,0,0,0,0,0
"351",0.622360093124796,0,0,0,0,0,0,0,0,0,0,0.188335640227446,0,0,0,0,0,0,0,0,0,0
"352",0,0,0,0,0,0,0,0,0,0,0,0.737469756570717,0,0,0,0,0,0,0,0,0,0
"353",0,0.137402490662431,0,0,0,0.657149997263042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354",0,0,0,0,0.666995728116859,0,0,0,0,0,0.155258463407306,0,0,0,0,0,0,0,0,0,0,0
"355",0,0,0,0,0,0,0,0,0,0,0.742493057299892,0,0,0,0,0,0,0,0,0,0,0
"357",0,0,0,0,0,0,0,0,0,0,0.76863125879502,0,0,0,0,0,0,0,0,0,0,0
"359",0,0,0,0,0,0,0,0.761305326961056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",0.582286310724713,0.249121446062162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",0.828560212319187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362",0.652672983755292,0,0,0,0,0.188335640227446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",0.430081664648449,0,0,0.145841183889382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192877684256224,0,0,0
"364",0,0,0,0,0.196176047086216,0.379338541189946,0,0,0,0,0,0.228787397118562,0,0,0,0,0,0,0,0,0,0
"365",0.2477594155125,0,0,0,0,0,0,0,0,0,0,0.516136937900706,0,0,0,0,0,0,0,0,0,0
"366",0.341899464027446,0,0,0,0,0.404686688783148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",0,0,0,0,0,0.874229881833049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",0,0,0,0,0,0,0,0.589756581291836,0,0,0,0,0.150029860396514,0,0,0,0,0,0,0,0,0
"370",0,0,0,0,0,0,0,0,0,0,0,0.689947241016109,0,0,0,0,0,0,0,0,0,0
"371",0,0,0,0,0,0,0,0,0,0,0,0.68117837590904,0,0,0,0,0,0,0,0,0,0
"372",0,0,0,0,0,0.77488535511129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",0,0,0.662464025969558,0,0,0,0,0,0,0,0,0,0,0.155802600881444,0,0,0,0,0,0,0,0
"375",0,0,0,0,0,0,0,0,0,0,0,0,0,0.793406634815201,0,0,0,0,0,0,0,0
"376",0,0,0,0,0,0,0,0.832408996461952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",0.579530561072274,0,0,0,0,0.188335640227446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",0,0,0,0,0,0,0,0,0,0,0,0.741911239957005,0,0,0,0,0,0,0,0,0,0
"379",0,0,0,0,0,0,0,0,0.7947516009904,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",0,0,0,0,0,0,0,0.188335640227446,0,0,0,0,0,0.454946003063832,0,0.167643662297287,0,0,0,0,0,0
"381",0,0,0,0,0,0.233457988503217,0,0.2499990947625,0,0,0,0,0,0.293835991913173,0,0,0,0,0,0,0,0
"382",0.607916157853995,0,0.140796818048114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",0,0,0,0,0,0,0,0,0.507611888280522,0,0,0,0,0,0.227385943827721,0,0,0,0,0,0,0
"384",0.743931980979301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",0,0,0,0,0.75213682297139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",0,0,0,0,0,0,0,0,0.823998064718076,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",0.769167427985072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",0,0,0.197929734657463,0,0,0,0,0.364260355114946,0,0,0,0,0,0.224184689298521,0,0,0,0,0,0,0,0
"390",0.737901336205651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",0.610296729647401,0,0,0,0.137267148978399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",0,0,0,0,0,0,0,0,0,0,0,0.734318355631656,0,0,0,0,0,0,0,0,0,0
"393",0,0,0,0,0,0,0,0,0,0,0,0.724571535855232,0,0,0,0,0,0,0,0,0,0
"394",0.602380549484016,0.203854636786447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",0,0,0,0,0,0.869359006858125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",0.541247237711596,0,0,0,0,0.21361941283777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",0,0,0,0,0,0,0,0,0,0,0,0.56621593536412,0,0,0,0,0,0,0,0,0.21431654207898,0
"399",0.225358659951981,0,0,0,0.400665715889553,0,0,0,0,0,0.17364155469894,0,0,0,0,0,0,0,0,0,0,0
"400",0,0,0,0,0,0,0,0,0,0,0.767705641222175,0,0,0,0,0,0,0,0,0,0,0
"401",0,0,0,0,0,0,0,0,0,0,0,0.717157395369515,0,0,0,0,0,0,0,0,0,0
"402",0,0,0,0,0,0,0,0,0,0,0.775519034845116,0,0,0,0,0,0,0,0,0,0,0
"403",0,0,0,0,0,0,0,0.552288585703371,0,0,0,0,0,0,0.232586097692329,0,0,0,0,0,0,0
"404",0,0,0,0,0,0,0,0,0.715810242040469,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",0.188335640227446,0,0,0,0,0.647112798106812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",0,0.165453591186993,0,0,0,0,0,0,0,0,0,0,0,0.625077736169905,0,0,0,0,0,0,0,0
"407",0.670564537363094,0,0,0,0,0.188335640227446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",0,0,0.190503842004312,0,0,0,0,0.223893660383363,0.372164033688892,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",0.641469966710444,0,0,0,0,0,0,0,0,0,0,0.155802600881444,0,0,0,0,0,0,0,0,0,0
"410",0,0,0,0.379747041661658,0,0,0,0.223893660383363,0,0,0,0,0,0,0,0,0,0,0,0.23434651060367,0,0
"411",0,0,0,0,0,0,0,0,0.176005002580058,0,0,0.557662485762315,0,0,0,0,0,0,0,0,0,0
"412",0,0,0,0,0,0,0,0.791295210565915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",0.379157165475261,0,0,0,0,0.221412817047587,0,0,0,0,0,0,0.162266212868735,0,0,0,0,0,0,0,0,0
"414",0.847874685651346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",0,0,0,0,0,0,0,0,0,0,0,0.759038028593807,0,0,0,0,0,0,0,0,0,0
"416",0,0,0,0,0,0,0,0.520584307707071,0,0,0,0,0,0,0.213858497287116,0,0,0,0,0,0,0
"417",0.65173828809996,0,0,0,0,0,0,0,0,0,0,0,0.14692117786424,0,0,0,0,0,0,0,0,0
"418",0.188335640227446,0,0,0,0,0.421401849381898,0,0,0,0,0.150763715308126,0,0,0,0,0,0,0,0,0,0,0
"419",0.79672099741146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",0,0,0,0,0,0,0,0,0,0,0.708540442166816,0,0,0,0,0,0,0,0,0,0,0
"421",0,0.423372342772677,0.243429180410024,0,0.1947931774375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",0,0,0,0,0,0,0,0,0.830447079227568,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",0,0,0,0,0.135376637384166,0,0,0,0,0,0.598267181554433,0,0,0,0,0,0,0,0,0,0,0
"425",0,0,0.887323009378252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",0,0,0,0,0,0,0,0,0.58698558269959,0,0,0,0,0,0.236896735630655,0,0,0,0,0,0,0
"427",0,0,0,0,0,0.766323964019895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",0,0,0,0,0,0.161114487475,0,0.460871322838946,0,0,0,0,0.142223546792368,0,0,0,0,0,0,0,0,0
"429",0,0,0,0,0,0,0,0,0,0,0.814561317484421,0,0,0,0,0,0,0,0,0,0,0
"430",0.750931896333222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",0,0,0,0,0,0,0,0.778648813089765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",0,0,0,0,0,0,0,0.787775204477862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",0,0,0,0,0,0,0,0,0,0,0.817686514307154,0,0,0,0,0,0,0,0,0,0,0
"434",0,0,0,0,0,0,0,0.188335640227446,0.610492119811646,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",0,0,0,0,0,0,0,0,0,0,0,0.747517820648788,0,0,0,0,0,0,0,0,0,0
"436",0,0,0,0,0,0,0,0,0,0,0,0.601041619274424,0,0,0,0.221639152301138,0,0,0,0,0,0
"437",0.13137863648569,0,0,0,0,0.683759943370757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",0,0,0,0,0,0.592764739740864,0,0,0,0,0,0,0,0.211047143381616,0,0,0,0,0,0,0,0
"440",0.664430528313049,0,0,0,0,0,0,0,0,0,0,0,0.163313849737479,0,0,0,0,0,0,0,0,0
"441",0,0,0,0,0,0,0,0.140928391515302,0,0,0,0.596361426574333,0,0,0,0,0,0,0,0,0,0
"442",0.136219160442789,0,0,0,0,0.609457861225492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",0,0,0,0,0,0,0,0,0,0,0.791449566756403,0,0,0,0,0,0,0,0,0,0,0
"444",0,0,0,0,0,0.478836851233092,0,0,0,0,0,0,0,0.155802600881444,0.127725036132832,0,0,0,0,0,0,0
"445",0.346776860739946,0,0,0,0,0.229564916010466,0,0,0,0,0,0,0.143950089686314,0,0,0,0,0,0,0,0,0
"446",0,0,0,0,0.221986776875308,0,0,0.223222354815332,0,0,0,0,0,0.248319768725,0.198830708143084,0,0,0,0,0,0,0
"447",0,0,0,0.2283210444125,0,0,0.16280864837178,0,0.243429180410024,0,0,0,0,0,0.198785498289435,0,0,0,0,0,0,0
"448",0,0,0,0,0.154776341875659,0,0,0,0,0,0.554920007475363,0,0,0,0,0,0,0,0,0,0,0
"449",0,0,0,0,0,0,0,0,0,0,0.909084731066688,0,0,0,0,0,0,0,0,0,0,0
"450",0,0,0,0,0,0.576505848359793,0,0,0,0,0,0,0.162275117173898,0,0,0,0,0,0,0,0,0
"451",0,0,0.134980294390971,0,0,0,0,0.215461301288163,0,0,0,0,0,0.438335635864946,0,0,0,0,0,0,0,0
"452",0,0,0,0,0,0,0,0,0,0,0,0.731076451258985,0,0,0,0,0,0,0,0,0,0
"453",0.380165520670587,0,0,0,0,0.306617839765617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",0,0,0.150158877082894,0,0,0,0,0,0.415014499946712,0,0,0,0,0,0.1425998845375,0,0,0,0,0,0,0
"456",0,0,0,0,0,0,0,0.226160717306616,0,0,0,0,0,0,0.44233868648807,0.165237347351551,0,0,0,0,0,0
"457",0,0,0,0,0,0.833973769522846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",0.457861852762372,0.219152746165304,0,0,0,0.2051683521875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",0,0,0,0,0,0,0,0,0,0,0,0.881333888222436,0,0,0,0,0,0,0,0,0,0
"460",0,0,0,0,0,0,0.233727931089514,0,0.225502940942781,0,0,0,0,0.357754004914946,0,0,0,0,0,0,0,0
"461",0,0,0,0,0,0,0,0,0,0,0.702437889150292,0,0,0,0,0,0,0,0,0,0,0
"462",0.188335640227446,0,0,0,0,0,0,0,0,0,0,0.530320760717937,0,0,0,0,0,0,0,0,0,0
"463",0,0,0,0,0,0,0,0,0,0,0.844037815683323,0,0,0,0,0,0,0,0,0,0,0
"464",0,0.213416891883639,0,0,0,0,0,0,0.218521209388794,0,0,0.329283260877446,0,0,0,0,0,0,0,0,0,0
"465",0,0,0.138899021650264,0,0,0,0,0,0,0,0,0.499618758962513,0,0,0,0,0,0,0,0,0,0
"466",0.57193212853455,0,0,0,0,0.237351324825304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",0,0,0,0,0,0.875962678825915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468",0,0,0,0,0,0.154686464834451,0.246549772600441,0,0,0,0,0,0,0.478528633865299,0,0,0,0,0,0,0,0
"469",0,0,0,0,0,0,0,0,0,0,0.722901225439739,0,0,0,0,0,0,0,0,0,0,0
"470",0,0,0,0,0,0,0,0,0.797986589558342,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",0.226160717306616,0,0,0,0,0.171362953875,0.23936591936081,0.213517747521875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",0.682409832612854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243412941701093,0
"473",0,0,0,0,0,0,0,0,0.749068139110548,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",0.469415103761105,0,0,0,0,0.227580540967035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",0,0,0,0,0,0.643276010019187,0,0,0,0,0.136096036992251,0,0,0,0,0,0,0,0,0,0,0
"477",0,0,0,0,0,0.16829307335916,0,0.188335640227446,0.1351604798375,0,0,0,0,0,0.212151278669639,0,0,0,0,0,0,0
"479",0,0.186206560506825,0,0,0,0,0,0,0,0,0,0.602701261845477,0,0,0,0,0,0,0,0,0,0
"480",0.735821901198426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",0,0,0,0,0,0,0,0,0.617170829503872,0,0,0,0,0.2347492415625,0,0,0,0,0,0,0,0
"482",0,0.191638042735859,0,0,0,0.2436570416375,0,0,0,0,0,0.376752979426305,0,0,0,0,0,0,0,0,0,0
"483",0.380128829502752,0,0,0,0,0.374168598793944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",0,0,0,0,0.812673991304942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",0,0.137557494403866,0,0,0,0.570676507046674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",0.245168739,0,0,0,0,0,0,0,0,0,0,0.546539929940695,0,0,0,0,0,0,0,0,0,0
"487",0,0,0,0,0,0,0,0,0,0,0.809840145419065,0,0,0,0,0,0,0,0,0,0,0
"488",0,0,0,0,0,0,0,0.718781228114576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",0,0,0,0,0,0,0,0,0.177694273792153,0,0,0.576277366838363,0,0,0,0,0,0,0,0,0,0
"490",0,0,0,0,0,0,0,0,0.162898783968516,0,0,0.574918503865355,0,0,0,0,0,0,0,0,0,0
"491",0,0,0,0,0,0.813943160602936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",0,0,0,0,0,0,0,0,0.763044787661826,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",0,0,0.17733131729352,0,0,0,0,0,0,0,0,0.592460822590771,0,0,0,0,0,0,0,0,0,0
"495",0,0,0,0,0,0,0,0.602716234868262,0,0,0,0,0,0.158523333559602,0,0,0,0,0,0,0,0
"496",0,0,0.151877296597387,0,0,0,0,0.564880932005688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",0,0.217370646163963,0,0,0,0,0,0,0,0,0,0.619679767270464,0,0,0,0,0,0,0,0,0,0
"498",0.530031253987709,0,0,0,0,0.188335640227446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",0,0,0,0,0,0.767286224923006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",0,0.480062386138921,0.188335640227446,0,0,0,0,0,0,0,0,0,0,0,0,0.190758730399015,0,0,0,0,0,0
"503",0.370754210162776,0,0,0,0,0,0,0,0,0,0,0.21825444871282,0,0,0,0,0,0,0.168894520064084,0,0,0
"505",0,0,0,0,0,0,0,0,0,0,0,0,0,0.846034630877446,0,0,0,0,0,0,0,0
"507",0,0,0,0,0.513767421586863,0,0,0,0,0,0,0,0,0,0,0.158406470029573,0,0,0,0,0,0
"508",0,0,0,0,0.542173834108252,0,0,0,0,0,0,0,0,0,0,0.158406470029573,0,0,0,0,0,0
"509",0,0,0,0,0,0,0,0,0,0,0.842189862355006,0,0,0,0,0,0,0,0,0,0,0
"510",0,0,0,0,0,0,0,0,0,0,0,0.787529134431303,0,0,0,0,0,0,0,0,0,0
"511",0,0,0,0,0,0,0,0,0.752661743668904,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",0,0,0,0.687178832134749,0,0,0,0,0,0,0,0,0,0.188335640227446,0,0,0,0,0,0,0,0
"513",0,0,0,0,0,0,0,0,0,0,0.788393845751275,0,0,0,0,0,0,0,0,0,0,0
"514",0,0,0,0,0,0,0,0,0.821237318423909,0,0,0,0,0,0,0,0,0,0,0,0,0
"515",0.341228968589946,0.220007722153841,0,0,0,0,0,0,0,0,0,0.234582293946238,0,0,0,0,0,0,0,0,0,0
"516",0.302907027323716,0,0,0,0,0,0,0.223893660383363,0,0,0,0,0,0,0,0,0,0,0.209703463942232,0,0,0
"517",0,0,0,0,0,0,0,0,0.754589031273757,0,0,0,0,0,0,0,0,0,0,0,0,0
"518",0,0,0,0,0,0.775363269703503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",0,0,0,0,0,0,0,0.798452141642875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520",0,0,0,0,0,0,0,0.793797877125693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
