"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"1431",368.4804,34.1295094,"query.iter3_cl9","cl167_e33_Efcc1_L6_CT",0.5,"L6 PT","Ex"
"1433",549.99889,289.9985047,"query.iter3_cl2","cl187_e26_Teddm2_L6_CT",0.163068098305664,"L6 PT","Ex"
"1434",579.10308,168.0806638,"query.iter3_cl6","cl185_i27_Slc4a7_Pvalb",0.00835323528307596,"Pvalb","Inh"
"1435",551.08735,254.0836446,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.142471432021152,"Endo","Endo"
"1436",359.00106,479.6892928,"query.iter3_cl7","cl1001_e62_Cryba2_L5_IT",0.313008802994028,"L5 IT","Ex"
"1439",1042.82316,296.0914583,"query.iter3_cl1","cl126_e44_Traf5_L6_CT",0.5,"L6 PT","Ex"
"1445",734.31042,82.4768134,"query.iter3_cl1","cl27_e121_Gadd45a_L6_CT",0.5,"L6 PT","Ex"
"1449",120.81531,156.2915568,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.317889351564814,"L6 PT","Ex"
"1450",1120.34625,952.3131233,"query.iter3_cl0","cl181_e28_Nfkbid_L23_IT",0.315497350745134,"L2/3 IT","Ex"
"1452",777.49144,270.0028126,"query.iter3_cl7","cl190_e26_Cdh15_L5_PT",0.5,"L5 PT","Ex"
"1454",486.48997,671.0873819,"query.iter3_cl4","cl146_e37_Rspo1_L4",0.5,"L4","Ex"
"1459",672.94823,1007.3981503,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.0726032581660567,"Macrophage","Glia"
"1460",867.57393,1042.8936495,"query.iter3_cl0","cl210_e22_Spaca6_L23_IT",0.5,"L2/3 IT","Ex"
"1468",28.89672,817.2425921,"query.iter3_cl0","cl211_e22_Ascl5_L23_IT",0.317889351564814,"L2/3 IT","Ex"
"1471",892.10238,566.5637952,"query.iter2_cl1","cl241_i20_Fv1_Pvalb",0.316104155653904,"Pvalb","Inh"
"1472",1187.99536,153.5234821,"query.iter3_cl1","cl106_e50_Dlc1_L6_CT",0.5,"L6 PT","Ex"
"1477",243.54008,885.1169992,"query.iter3_cl3","cl197_e24_Cfap54_L23_IT",0.5,"L2/3 IT","Ex"
"1486",225.00812,973.4340703,"query.iter3_cl0","cl125_e44_Agmat_L23_IT",0.311075054366876,"L2/3 IT","Ex"
"1487",923.11909,270.8065417,"query.iter3_cl3","cl210_e22_Spaca6_L23_IT",0.5,"L2/3 IT","Ex"
"1489",539.61432,256.0752419,"query.iter3_cl1","cl126_e44_Traf5_L6_CT",0.5,"L6 PT","Ex"
"1492",105.84217,952.8298334,"query.iter3_cl0","cl211_e22_Ascl5_L23_IT",0.170075895909286,"L2/3 IT","Ex"
"1494",316.24669,446.1122892,"query.iter3_cl7","cl44_e96_Chrna6_L5_PT",0.316104155653904,"L5 PT","Ex"
"1496",762.84127,407.3110046,"query.iter3_cl8","cl69_e70_Depdc7_L5_PT",0.0769649899895016,"L5 PT","Ex"
"1501",854.45835,334.358688,"query.iter3_cl5","cl81_e63_Msl2_L6_IT",0.5,"L6 IT","Ex"
"1502",80.62066,882.2773402,"query.iter3_cl3","cl123_e45_Zbtb2_L23_IT",0.311075054366876,"L2/3 IT","Ex"
"1505",192.43033,657.8646627,"query.iter3_cl4","cl145_e37_Zfat_L4",0.5,"L4","Ex"
"1510",813.34148,393.8625554,"query.iter3_cl7","cl44_e96_Chrna6_L5_PT",0.316104155653904,"L5 PT","Ex"
"1512",976.87023,83.3157296,"query.iter3_cl6","cl41_n102_Selplg_Macrophage",0.166624396197806,"Macrophage","Glia"
"1513",752.43776,371.5380209,"query.iter3_cl5","cl2_e381_Rgs2_L6_IT",0.313640344467062,"L6 IT","Ex"
"1516",150.65665,3.6927551,"query.iter3_cl9","cl167_e33_Efcc1_L6_CT",0.5,"L6 PT","Ex"
"1519",826.86434,243.1346894,"query.iter2_cl3","cl127_i44_Nlrx1_Sst",0.164859648656339,"Sst","Inh"
"1521",633.39973,504.0731519,"query.iter2_cl3","cl58_i81_Tmem255a_Sst",0.068156958626312,"Sst","Inh"
"1523",255.01063,96.9752669,"query.iter3_cl1","cl17_e147_Gng12_L6_CT",0.5,"L6 PT","Ex"
"1527",710.41039,677.0071975,"query.iter3_cl4","cl144_e37_Zranb3_L4",0.5,"L4","Ex"
"1528",877.63579,1016.8602937,"query.iter3_cl0","cl197_e24_Cfap54_L23_IT",0.307021032911204,"L2/3 IT","Ex"
"1530",81.4717,920.5478416,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.313008802994028,"Macrophage","Glia"
"1532",354.27966,917.4957664,"query.iter3_cl4","cl210_e22_Spaca6_L23_IT",0.5,"L2/3 IT","Ex"
"1533",211.66401,907.142571,"query.iter3_cl0","cl102_e53_Tmem74b_L23_IT",0.5,"L2/3 IT","Ex"
"1537",483.10611,570.6590423,"query.iter2_cl4","cl11_i160_Pitpnc1_Sst",0.5,"Sst","Inh"
"1543",1253.09797,730.0901063,"query.iter2_cl0","cl22_i134_Esrrg_Pvalb",0.5,"Pvalb","Inh"
"1544",826.48114,50.8624886,"query.iter3_cl1","cl17_e147_Gng12_L6_CT",0.5,"L6 PT","Ex"
"1552",437.20374,435.4367929,"query.iter3_cl8","cl69_e70_Depdc7_L5_PT",0.167496909335099,"L5 PT","Ex"
"1554",526.14742,669.9407836,"query.iter3_cl4","cl144_e37_Zranb3_L4",0.5,"L4","Ex"
"1556",784.96409,693.0474678,"query.iter3_cl4","cl196_e24_Zfp781_L4",0.313640344467062,"L4","Ex"
"1566",495.94858,259.388246,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"1567",769.24639,279.1499484,"query.iter3_cl1","cl156_e35_Gpr139_L6_CT",0.5,"L6 PT","Ex"
"1569",851.36519,438.779545,"query.iter3_cl2","cl17_e147_Gng12_L6_CT",0.164859648656339,"L6 PT","Ex"
"1570",1004.12676,462.0780832,"query.iter3_cl8","cl69_e70_Depdc7_L5_PT",0.0290835611117026,"L5 PT","Ex"
"1581",754.66224,844.1038539,"query.iter3_cl3","cl111_e48_Zar1l_L23_IT",0.5,"L2/3 IT","Ex"
"1584",137.09218,420.059273,"query.iter3_cl8","cl69_e70_Depdc7_L5_PT",0.077683497116913,"L5 PT","Ex"
"1585",927.69944,961.4353785,"query.iter3_cl0","cl125_e44_Agmat_L23_IT",0.316104155653904,"L2/3 IT","Ex"
"1590",1246.22307,190.0889482,"query.iter3_cl5","cl81_e63_Msl2_L6_IT",0.310417054198246,"L6 IT","Ex"
"1593",529.18198,253.331361,"query.iter3_cl1","cl27_e121_Gadd45a_L6_CT",0.5,"L6 PT","Ex"
"1595",457.43882,1028.1180082,"query.iter3_cl0","cl125_e44_Agmat_L23_IT",0.5,"L2/3 IT","Ex"
"1596",319.12325,932.1041267,"query.iter3_cl3","cl211_e22_Ascl5_L23_IT",0.5,"L2/3 IT","Ex"
"1597",1148.75115,267.1664095,"query.iter3_cl1","cl17_e147_Gng12_L6_CT",0.5,"L6 PT","Ex"
"1601",709.43567,659.0658101,"query.iter3_cl4","cl174_e30_Zfp433_L4",0.5,"L4","Ex"
"1609",214.39148,447.4006367,"query.iter3_cl7","cl189_e26_C1ql2_L5_PT",0.314884514498043,"L5 PT","Ex"
"1610",1180.07209,815.2831625,"query.iter3_cl3","cl197_e24_Cfap54_L23_IT",0.5,"L2/3 IT","Ex"
"1614",570.21985,995.1405289,"query.iter3_cl0","cl210_e22_Spaca6_L23_IT",0.5,"L2/3 IT","Ex"
"1617",916.30253,788.8422164,"query.iter3_cl6","cl41_n102_Selplg_Macrophage",0.311726269365719,"Macrophage","Glia"
"1629",1257.44199,892.4635902,"query.iter3_cl2","cl32_n118_Opalin_Oligo",0.00204118571590729,"Oligo","Glia"
"1630",325.95584,210.9482878,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.068156958626312,"Macrophage","Glia"
"1631",216.2477,482.585392,"query.iter2_cl3","cl21_i137_Thumpd2_Sst",0.077683497116913,"Sst","Inh"
"1632",156.88243,38.2056062,"query.iter3_cl9","cl74_e68_Napsa_L6b",0.5,"L6b","Ex"
"1634",1122.36006,250.8887767,"query.iter3_cl2","cl32_n118_Opalin_Oligo",0.00204118571590729,"Oligo","Glia"
"1635",1097.90857,217.9720679,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"1637",1005.40156,165.2721273,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"1638",776.11931,422.1097407,"query.iter3_cl7","cl4_e253_Lgmn_L5_IT",0.316104155653904,"L5 IT","Ex"
"1640",1050.75375,240.1558721,"query.iter3_cl5","cl76_e66_Pou2f2_L6_IT",0.316705027244092,"L6 IT","Ex"
"1643",370.71846,238.2177211,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.146665078985249,"Macrophage","Glia"
"1644",513.90726,1011.5543131,"query.iter3_cl0","cl125_e44_Agmat_L23_IT",0.310417054198246,"L2/3 IT","Ex"
"1646",765.89612,45.1718348,"query.iter3_cl9","cl167_e33_Efcc1_L6_CT",0.5,"L6 PT","Ex"
"1647",125.45544,129.854399,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"1650",704.22137,253.7822398,"query.iter3_cl1","cl17_e147_Gng12_L6_CT",0.163068098305664,"L6 PT","Ex"
"1652",1072.15034,107.0192379,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"1654",969.49353,87.4252316,"query.iter2_cl0","cl119_i46_Ccdc38_Pvalb",0.5,"Pvalb","Inh"
"1657",729.43388,553.4807687,"query.iter3_cl4","cl144_e37_Zranb3_L4",0.5,"L4","Ex"
"1666",512.11762,809.1482255,"query.iter3_cl0","cl211_e22_Ascl5_L23_IT",0.313008802994028,"L2/3 IT","Ex"
"1667",457.70865,645.6162079,"query.iter3_cl2","cl184_n28_Pf4_Macrophage",0.00759558419784623,"Macrophage","Glia"
"1668",173.53966,769.6471051,"query.iter3_cl3","cl197_e24_Cfap54_L23_IT",0.5,"L2/3 IT","Ex"
"1671",875.1527,139.8986114,"query.iter3_cl1","cl228_e21_Rev1_L6_CT",0.5,"L6 PT","Ex"
"1677",1160.27551,458.5002907,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.142471432021152,"Endo","Endo"
"1679",440.94531,20.2680969,"query.iter3_cl9","cl228_e21_Rev1_L6_CT",0.5,"L6 PT","Ex"
"1682",1266.67103,219.5120292,"query.iter3_cl1","cl106_e50_Dlc1_L6_CT",0.5,"L6 PT","Ex"
"1683",1119.46245,877.9607522,"query.iter2_cl2","cl161_i34_Spsb2_Vip",0.307714792353373,"Vip","Inh"
"1688",361.57852,165.0882191,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"1695",809.94708,53.6730045,"query.iter3_cl9","cl126_e44_Traf5_L6_CT",0.5,"L6 PT","Ex"
"1696",568.43037,412.0489808,"query.iter3_cl8","cl69_e70_Depdc7_L5_PT",0.077683497116913,"L5 PT","Ex"
"1697",411.71827,829.0147037,"query.iter3_cl0","cl197_e24_Cfap54_L23_IT",0.307021032911204,"L2/3 IT","Ex"
"1700",65.86074,928.3785352,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.123003930999173,"Macrophage","Glia"
"1701",643.9371,488.7235772,"query.iter3_cl6","cl13_n153_Ctla2a_Endo",0.162162077789924,"Endo","Endo"
"1706",1068.61771,88.7249153,"query.iter3_cl5","cl2_e381_Rgs2_L6_IT",0.5,"L6 IT","Ex"
"1708",1002.96655,574.831855,"query.iter3_cl7","cl4_e253_Lgmn_L5_IT",0.316104155653904,"L5 IT","Ex"
"1710",639.79411,811.6439029,"query.iter3_cl3","cl6_e204_Exosc4_L23_IT",0.316104155653904,"L2/3 IT","Ex"
"1715",429.358,700.6166627,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.0251992933924101,"Endo","Endo"
"1717",989.85398,818.1157975,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.141401385328859,"Endo","Endo"
"1721",476.99999,258.159487,"query.iter3_cl5","cl76_e66_Pou2f2_L6_IT",0.315497350745134,"L6 IT","Ex"
"1729",368.13973,741.518468,"query.iter3_cl0","cl226_e21_TrnL1_L23_IT",0.5,"L2/3 IT","Ex"
"1731",249.39541,302.6645861,"query.iter3_cl4","cl186_e26_Zfp882_L4",0.5,"L4","Ex"
"1733",351.84891,529.9732593,"query.iter3_cl6","cl1007_i56_NA_Pvalb",0.157526308113051,"Pvalb","Inh"
"1738",250.80863,309.6028075,"query.iter3_cl5","cl81_e63_Msl2_L6_IT",0.314884514498043,"L6 IT","Ex"
"1743",1195.39575,670.2007114,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.0628688043597953,"Macrophage","Glia"
"1744",949.23525,99.8598781,"query.iter3_cl1","cl156_e35_Gpr139_L6_CT",0.5,"L6 PT","Ex"
"1748",1281.63056,484.739729,"query.iter3_cl7","cl4_e253_Lgmn_L5_IT",0.170922948490721,"L5 IT","Ex"
"1750",58.06741,793.5448897,"query.iter2_cl2","cl161_i34_Spsb2_Vip",0.307714792353373,"Vip","Inh"
"1751",1074.72454,639.680828,"query.iter3_cl6","cl185_i27_Slc4a7_Pvalb",0.309752150585928,"Pvalb","Inh"
"1752",483.52768,978.8192871,"query.iter3_cl0","cl181_e28_Nfkbid_L23_IT",0.317300061326182,"L2/3 IT","Ex"
"1756",852.25711,434.1672837,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.301945663902704,"Endo","Endo"
"1759",1266.65355,740.9307213,"query.iter3_cl6","cl41_n102_Selplg_Macrophage",0.161249121339078,"Macrophage","Glia"
"1761",1223.14456,428.1371539,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.0222498485655297,"Macrophage","Glia"
"1763",106.22765,420.9643229,"query.iter3_cl0","cl210_e22_Spaca6_L23_IT",0.5,"L2/3 IT","Ex"
"1764",534.26824,145.300984,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.00759558419784623,"Macrophage","Glia"
"1765",277.30938,80.0819238,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.304893961869927,"Macrophage","Glia"
"1766",387.75427,127.2061438,"query.iter3_cl1","cl27_e121_Gadd45a_L6_CT",0.5,"L6 PT","Ex"
"1767",999.58918,207.4122512,"query.iter3_cl1","cl27_e121_Gadd45a_L6_CT",0.5,"L6 PT","Ex"
"1769",1245.24912,496.9609567,"query.iter3_cl5","cl209_e22_Nphs1_L6_IT",0.5,"L6 IT","Ex"
"1771",275.0482,871.486743,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.313008802994028,"Macrophage","Glia"
"1772",514.26814,126.1192094,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.00444891472220452,"Macrophage","Glia"
"1773",572.07816,610.8606469,"query.iter2_cl0","cl213_i22_Dnhd1_Pvalb",0.5,"Pvalb","Inh"
"1775",614.33703,935.6408672,"query.iter3_cl0","cl6_e204_Exosc4_L23_IT",0.170075895909286,"L2/3 IT","Ex"
"1776",168.86849,901.0402987,"query.iter3_cl0","cl102_e53_Tmem74b_L23_IT",0.309752150585928,"L2/3 IT","Ex"
"1778",900.63373,973.4093667,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.301945663902704,"Endo","Endo"
"1783",1155.81297,203.231142,"query.iter3_cl6","cl41_n102_Selplg_Macrophage",0.166624396197806,"Macrophage","Glia"
"1784",195.35951,709.4029494,"query.iter3_cl2","cl103_e53_NA_L23_IT",0.0718679808884302,"L2/3 IT","Ex"
"1785",989.57465,884.2143951,"query.iter3_cl3","cl6_e204_Exosc4_L23_IT",0.315497350745134,"L2/3 IT","Ex"
"1786",739.99383,637.5628296,"query.iter3_cl4","cl145_e37_Zfat_L4",0.5,"L4","Ex"
"1789",804.59079,120.749218,"query.iter3_cl6","cl13_n153_Ctla2a_Endo",0.162162077789924,"Endo","Endo"
"1790",138.61989,930.7785886,"query.iter3_cl0","cl181_e28_Nfkbid_L23_IT",0.317300061326182,"L2/3 IT","Ex"
"1791",921.40135,685.4370515,"query.iter3_cl4","cl196_e24_Zfp781_L4",0.316705027244092,"L4","Ex"
"1792",738.21367,789.2909335,"query.iter3_cl3","cl211_e22_Ascl5_L23_IT",0.316104155653904,"L2/3 IT","Ex"
"1795",618.24836,393.5615713,"query.iter2_cl0","cl241_i20_Fv1_Pvalb",0.5,"Pvalb","Inh"
"1796",106.73361,895.8210077,"query.iter3_cl3","cl211_e22_Ascl5_L23_IT",0.314265546617935,"L2/3 IT","Ex"
"1800",491.18405,690.1972497,"query.iter3_cl4","cl148_e36_Mmel1_L4",0.5,"L4","Ex"
"1804",557.0786,71.3685757,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.151719815009767,"Macrophage","Glia"
"1807",675.62767,191.1724567,"query.iter3_cl1","cl106_e50_Dlc1_L6_CT",0.5,"L6 PT","Ex"
"1809",1016.27528,169.2619752,"query.iter2_cl4","cl110_i49_Mir3059_Sst",0.5,"Sst","Inh"
"1818",583.80818,60.6906112,"query.iter3_cl1","cl27_e121_Gadd45a_L6_CT",0.5,"L6 PT","Ex"
"1820",1084.45549,247.9235641,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.154657314233352,"Macrophage","Glia"
"1824",693.89276,183.071954,"query.iter3_cl1","cl106_e50_Dlc1_L6_CT",0.5,"L6 PT","Ex"
"1825",286.75652,303.5167334,"query.iter3_cl5","cl76_e66_Pou2f2_L6_IT",0.315497350745134,"L6 IT","Ex"
"1826",1215.09634,550.8226505,"query.iter3_cl6","cl40_i103_Il7_Pvalb",0.313008802994028,"Pvalb","Inh"
"1827",305.97393,441.8868034,"query.iter3_cl8","cl69_e70_Depdc7_L5_PT",0.0703904395052166,"L5 PT","Ex"
"1828",595.43225,895.3751953,"query.iter3_cl0","cl125_e44_Agmat_L23_IT",0.310417054198246,"L2/3 IT","Ex"
"1830",259.54276,948.3069887,"query.iter3_cl0","cl71_e68_Mir153_L23_IT",0.170075895909286,"L2/3 IT","Ex"
"1832",841.57704,901.4560909,"query.iter3_cl3","cl210_e22_Spaca6_L23_IT",0.5,"L2/3 IT","Ex"
"1837",943.8245,706.6295477,"query.iter3_cl4","cl186_e26_Zfp882_L4",0.5,"L4","Ex"
"1843",677.4995,879.4999088,"query.iter3_cl3","cl226_e21_TrnL1_L23_IT",0.314884514498043,"L2/3 IT","Ex"
"1844",980.58369,250.4081189,"query.iter3_cl1","cl17_e147_Gng12_L6_CT",0.5,"L6 PT","Ex"
"1846",238.68238,110.0224975,"query.iter3_cl1","cl106_e50_Dlc1_L6_CT",0.5,"L6 PT","Ex"
"1847",514.43211,622.2628474,"query.iter3_cl4","cl144_e37_Zranb3_L4",0.5,"L4","Ex"
"1848",192.99039,62.9479835,"query.iter3_cl9","cl167_e33_Efcc1_L6_CT",0.5,"L6 PT","Ex"
"1849",813.1181,164.2505906,"query.iter3_cl2","cl32_n118_Opalin_Oligo",0.000421116472514234,"Oligo","Glia"
"1853",580.59724,150.2347454,"query.iter3_cl1","cl126_e44_Traf5_L6_CT",0.5,"L6 PT","Ex"
"1855",433.77614,443.4683926,"query.iter3_cl8","cl179_e29_Cldn23_L5_PT",0.0769649899895016,"L5 PT","Ex"
"1856",807.68129,770.6801308,"query.iter3_cl0","cl102_e53_Tmem74b_L23_IT",0.5,"L2/3 IT","Ex"
"1857",184.44375,701.9447822,"query.iter3_cl4","cl1_e421_Cst3_L4",0.5,"L4","Ex"
"1860",1258.35443,312.268131,"query.iter3_cl7","cl1001_e62_Cryba2_L5_IT",0.313640344467062,"L5 IT","Ex"
"1861",1058.63968,691.0271004,"query.iter3_cl4","cl1_e421_Cst3_L4",0.5,"L4","Ex"
"1862",201.9935,281.7625996,"query.iter3_cl5","cl81_e63_Msl2_L6_IT",0.5,"L6 IT","Ex"
"1864",126.52015,894.408842,"query.iter3_cl0","cl6_e204_Exosc4_L23_IT",0.314265546617935,"L2/3 IT","Ex"
"1866",1209.01844,613.2175386,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.157526308113051,"Endo","Endo"
"1870",1181.1707,615.6060998,"query.iter3_cl4","cl94_e57_Cyp39a1_L4",0.314884514498043,"L4","Ex"
"1872",803.48623,878.281037,"query.iter3_cl0","cl197_e24_Cfap54_L23_IT",0.5,"L2/3 IT","Ex"
"1874",963.4071,805.4618386,"query.iter3_cl3","cl111_e48_Zar1l_L23_IT",0.312370814660586,"L2/3 IT","Ex"
"1876",786.89957,876.1538304,"query.iter3_cl4","cl94_e57_Cyp39a1_L4",0.5,"L4","Ex"
"1877",271.9963,605.0278025,"query.iter3_cl4","cl211_e22_Ascl5_L23_IT",0.5,"L2/3 IT","Ex"
"1879",1239.18373,248.3196568,"query.iter3_cl5","cl81_e63_Msl2_L6_IT",0.5,"L6 IT","Ex"
"1880",86.31445,426.7700031,"query.iter3_cl7","cl1001_e62_Cryba2_L5_IT",0.310417054198246,"L5 IT","Ex"
"1883",392.47272,968.6615073,"query.iter3_cl0","cl197_e24_Cfap54_L23_IT",0.171763814491826,"L2/3 IT","Ex"
"1885",211.33365,766.555515,"query.iter3_cl3","cl6_e204_Exosc4_L23_IT",0.166624396197806,"L2/3 IT","Ex"
"1886",682.93548,818.7447187,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.0718679808884302,"Macrophage","Glia"
"1887",387.80517,1033.8537157,"query.iter3_cl0","cl210_e22_Spaca6_L23_IT",0.314884514498043,"L2/3 IT","Ex"
"1888",734.88687,565.5232026,"query.iter2_cl3","cl127_i44_Nlrx1_Sst",0.164859648656339,"Sst","Inh"
"1891",1258.59386,743.407912,"query.iter3_cl4","cl196_e24_Zfp781_L4",0.5,"L4","Ex"
"1893",1213.66197,776.0982147,"query.iter3_cl2","cl187_e26_Teddm2_L6_CT",0.163068098305664,"L6 PT","Ex"
"1896",99.44092,314.3248111,"query.iter3_cl4","cl148_e36_Mmel1_L4",0.5,"L4","Ex"
"1899",349.09189,465.238097,"query.iter3_cl8","cl190_e26_Cdh15_L5_PT",0.0666567889357673,"L5 PT","Ex"
"1901",930.40964,86.7101551,"query.iter3_cl1","cl27_e121_Gadd45a_L6_CT",0.5,"L6 PT","Ex"
"1906",707.03883,84.8130295,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"1912",905.95371,77.675898,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"1914",561.5589,318.4234012,"query.iter3_cl5","cl209_e22_Nphs1_L6_IT",0.313640344467062,"L6 IT","Ex"
"1916",933.56858,286.5890922,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.157526308113051,"Endo","Endo"
"1919",614.01958,792.4976701,"query.iter3_cl6","cl1007_i56_NA_Pvalb",0.068156958626312,"Pvalb","Inh"
"1920",910.94874,976.1345553,"query.iter3_cl0","cl210_e22_Spaca6_L23_IT",0.5,"L2/3 IT","Ex"
"1922",228.79307,243.6628023,"query.iter3_cl5","cl61_e77_Mir221_L6_IT",0.5,"L6 IT","Ex"
"1923",782.43489,722.1500974,"query.iter3_cl4","cl144_e37_Zranb3_L4",0.5,"L4","Ex"
"1925",306.20406,79.9502182,"query.iter3_cl9","cl167_e33_Efcc1_L6_CT",0.5,"L6 PT","Ex"
"1926",392.96686,800.2417142,"query.iter3_cl0","cl62_e76_Apaf1_L23_IT",0.30561075651585,"L2/3 IT","Ex"
"1928",1199.282,779.4090631,"query.iter3_cl3","cl6_e204_Exosc4_L23_IT",0.296449157439116,"L2/3 IT","Ex"
"1931",1190.56495,854.1422048,"query.iter3_cl3","cl111_e48_Zar1l_L23_IT",0.5,"L2/3 IT","Ex"
"1932",828.05932,196.9729648,"query.iter3_cl2","cl32_n118_Opalin_Oligo",0.000403552422017634,"Oligo","Glia"
"1935",536.86709,695.7813929,"query.iter3_cl4","cl196_e24_Zfp781_L4",0.5,"L4","Ex"
"1937",810.66593,353.5983253,"query.iter3_cl5","cl209_e22_Nphs1_L6_IT",0.316705027244092,"L6 IT","Ex"
"1943",132.60658,425.4040289,"query.iter3_cl8","cl179_e29_Cldn23_L5_PT",0.0769649899895016,"L5 PT","Ex"
"1944",179.0901,361.1925703,"query.iter3_cl7","cl189_e26_C1ql2_L5_PT",0.0755206855244186,"L5 PT","Ex"
"1948",386.52551,432.2241598,"query.iter3_cl2","cl131_i43_Scgn_Meis2",0.146665078985249,"Meis2","Inh"
"1951",704.4183,431.9025443,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.313008802994028,"Macrophage","Glia"
"1954",44.25647,814.2285661,"query.iter3_cl0","cl111_e48_Zar1l_L23_IT",0.5,"L2/3 IT","Ex"
"1963",1148.83046,136.4926643,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"1965",854.01604,728.7799813,"query.iter3_cl3","cl6_e204_Exosc4_L23_IT",0.5,"L2/3 IT","Ex"
"1966",384.68761,998.5753907,"query.iter3_cl6","cl40_i103_Il7_Pvalb",0.313008802994028,"Pvalb","Inh"
"1968",349.35244,945.3886592,"query.iter3_cl0","cl125_e44_Agmat_L23_IT",0.311726269365719,"L2/3 IT","Ex"
"1972",19.96319,815.0467461,"query.iter3_cl0","cl210_e22_Spaca6_L23_IT",0.316104155653904,"L2/3 IT","Ex"
"1973",339.10317,748.3229743,"query.iter3_cl0","cl125_e44_Agmat_L23_IT",0.316104155653904,"L2/3 IT","Ex"
"1974",794.55335,126.737422,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.0740667389404011,"Macrophage","Glia"
"1977",1182.71388,562.9411156,"query.iter3_cl4","cl174_e30_Zfp433_L4",0.314884514498043,"L4","Ex"
"1978",768.88897,182.6709294,"query.iter3_cl1","cl27_e121_Gadd45a_L6_CT",0.5,"L6 PT","Ex"
"1981",685.18305,867.1221909,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.154657314233352,"Endo","Endo"
"1982",1045.09743,971.1887716,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.00835323528307596,"Endo","Endo"
"1989",254.74483,820.3234481,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.0290835611117026,"Macrophage","Glia"
"1990",414.82508,733.6357866,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.0243492716572614,"Macrophage","Glia"
"1991",1024.3923,243.916484,"query.iter3_cl1","cl126_e44_Traf5_L6_CT",0.314884514498043,"L6 PT","Ex"
"1994",416.38398,177.5976968,"query.iter3_cl1","cl17_e147_Gng12_L6_CT",0.5,"L6 PT","Ex"
"1997",1070.32326,692.7254593,"query.iter3_cl4","cl174_e30_Zfp433_L4",0.5,"L4","Ex"
"1999",1037.7459,365.7311547,"query.iter3_cl6","cl41_n102_Selplg_Macrophage",0.166624396197806,"Macrophage","Glia"
"2000",1054.45655,461.9951937,"query.iter3_cl6","cl13_n153_Ctla2a_Endo",0.157526308113051,"Endo","Endo"
"2003",867.36499,916.2201277,"query.iter3_cl3","cl197_e24_Cfap54_L23_IT",0.5,"L2/3 IT","Ex"
"2005",737.45931,492.9551955,"query.iter3_cl8","cl69_e70_Depdc7_L5_PT",0.0740667389404011,"L5 PT","Ex"
"2006",791.41877,935.5099305,"query.iter3_cl6","cl1007_i56_NA_Pvalb",0.00172761113376151,"Pvalb","Inh"
"2018",877.55129,847.7882315,"query.iter3_cl0","cl181_e28_Nfkbid_L23_IT",0.317300061326182,"L2/3 IT","Ex"
"2022",885.01045,508.9417109,"query.iter3_cl8","cl190_e26_Cdh15_L5_PT",0.0696482138625099,"L5 PT","Ex"
