"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"1362",7144.56502306364,7902.95388547922,"query.iter3_cl2","cl102_e53_Tmem74b_L23_IT",0.934933159155966,"L2/3 IT","Ex"
"1364",10743.7071155494,10993.3132964515,"query.iter3_cl10","cl4_e253_Lgmn_L5_IT",0.957450033742165,"L5 IT","Ex"
"1365",13645.1614032498,8489.78149076207,"query.iter3_cl9","cl186_e26_Zfp882_L4",0.939332374820759,"L4","Ex"
"1366",2288.46830117807,11850.5322818825,"query.iter3_cl2","cl6_e204_Exosc4_L23_IT",0.926350430688662,"L2/3 IT","Ex"
"1367",18777.7398030961,12248.2123378603,"query.iter3_cl0","cl228_e21_Rev1_L6_CT",0.7807109869595,"L6 PT","Ex"
"1370",16063.1820923566,4982.31525714462,"query.iter2_cl0","cl11_i160_Pitpnc1_Sst",0.985136408346973,"Sst","Inh"
"1371",14129.1633062202,13509.4385665727,"query.iter3_cl0","cl17_e147_Gng12_L6_CT",0.918082162374123,"L6 PT","Ex"
"1372",20533.3892813852,6119.4773581845,"query.iter3_cl13","cl163_e33_Nxf7_L4",0.7807109869595,"L4","Ex"
"1373",9450.76338459666,14750.8539080833,"query.iter3_cl0","cl17_e147_Gng12_L6_CT",0.761126095049772,"L6 PT","Ex"
"1374",21100.2962584402,11788.0075229206,"query.iter2_cl6","cl238_i20_Cldn1_Lamp5",0.792276351763248,"Lamp5","Inh"
"1377",15150.8161468075,14196.9633952117,"query.iter3_cl11","cl121_e46_Psd4_L6b",0.926350430688662,"L6b","Ex"
"1378",10542.7595643667,9836.46208261092,"query.iter3_cl3","cl196_e24_Zfp781_L4",0.922175654415973,"L4","Ex"
"1380",6566.57268374124,18006.2622553561,"query.iter3_cl0","cl106_e50_Dlc1_L6_CT",0.918082162374123,"L6 PT","Ex"
"1385",16385.5508759392,8896.09204551898,"query.iter3_cl5","cl20_e142_Rap2a_L5_PT",0.934933159155966,"L5 PT","Ex"
"1386",4919.14605618893,16651.3978686968,"query.iter3_cl10","cl78_e65_NA_L5_IT",0.770396341622423,"L5 IT","Ex"
"1387",9951.79343860113,17031.625112842,"query.iter3_cl11","cl228_e21_Rev1_L6_CT",0.998123894949563,"L6 PT","Ex"
"1388",9614.45714862673,15642.8497846356,"query.iter3_cl0","cl156_e35_Gpr139_L6_CT",0.761126095049772,"L6 PT","Ex"
"1389",8554.56111223684,18572.7743743619,"query.iter3_cl11","cl228_e21_Rev1_L6_CT",0.770396341622423,"L6 PT","Ex"
"1390",8658.56254590329,9491.01258588685,"query.iter3_cl12","cl1_e421_Cst3_L4",0.988407198252632,"L4","Ex"
"1391",16724.4974775169,13236.6731345498,"query.iter3_cl11","cl228_e21_Rev1_L6_CT",0.957450033742165,"L6 PT","Ex"
"1393",13972.7300532426,11713.0680366037,"query.iter3_cl6","cl218_e22_P4ha3_L6_IT",0.798608152876762,"L6 IT","Ex"
"1394",6287.43415121573,16895.244074169,"query.iter3_cl14","cl70_e70_Abca12_L5_NP",0.981620453025519,"L5 NP","Ex"
"1396",18558.2331910771,6613.86452356146,"query.iter3_cl10","cl4_e253_Lgmn_L5_IT",0.80535786345117,"L5 IT","Ex"
"1397",4928.56716967826,9551.88450086304,"query.iter2_cl6","cl85_i60_Snai2_Lamp5",0.765641708776896,"Lamp5","Inh"
"1398",14995.8664275187,7261.82732785318,"query.iter3_cl9","cl196_e24_Zfp781_L4",0.943794707672318,"L4","Ex"
"1399",6269.97469721455,12680.5493422409,"query.iter3_cl9","cl196_e24_Zfp781_L4",0.770396341622423,"L4","Ex"
"1401",7439.22102435044,14463.8133908919,"query.iter3_cl10","cl1008_e40_NA_L5_IT",0.918082162374123,"L5 IT","Ex"
"1402",18150.0375637154,12270.0516627444,"query.iter3_cl0","cl106_e50_Dlc1_L6_CT",0.926350430688662,"L6 PT","Ex"
"1403",8502.10199828371,11065.9174156638,"query.iter2_cl0","cl21_i137_Thumpd2_Sst",0.934933159155966,"Sst","Inh"
"1404",15544.3699084076,7621.247588669,"query.iter3_cl3","cl174_e30_Zfp433_L4",0.775411399194855,"L4","Ex"
"1405",15553.0335618423,3552.86596990365,"query.iter3_cl2","cl181_e28_Nfkbid_L23_IT",0.798608152876762,"L2/3 IT","Ex"
"1406",22131.4972215201,10399.6038859536,"query.iter3_cl0","cl156_e35_Gpr139_L6_CT",0.939332374820759,"L6 PT","Ex"
"1407",15349.8590643262,4843.15115656885,"query.iter3_cl2","cl226_e21_TrnL1_L23_IT",0.918082162374123,"L2/3 IT","Ex"
"1408",11933.3871357216,15959.1898886604,"query.iter3_cl11","cl106_e50_Dlc1_L6_CT",0.756830429353618,"L6 PT","Ex"
"1409",22542.760545765,8942.6594362395,"query.iter3_cl0","cl156_e35_Gpr139_L6_CT",0.775411399194855,"L6 PT","Ex"
"1410",12018.0613653821,6310.90723206071,"query.iter3_cl1","cl211_e22_Ascl5_L23_IT",0.986806161200152,"L2/3 IT","Ex"
"1412",6751.54302422613,12202.1599821016,"query.iter3_cl9","cl196_e24_Zfp781_L4",0.775411399194855,"L4","Ex"
"1413",8661.66990088389,7590.13148529396,"query.iter3_cl2","cl197_e24_Cfap54_L23_IT",0.926350430688662,"L2/3 IT","Ex"
